CountyName,yw,weeklyCasesSum,weeklyCases,PopulationCensus16
Carlow,2020-03-01,0,0,56932
Carlow,2020-03-08,1.254629583161867,1.254629583161867,56932
Carlow,2020-03-15,3.51296283285323,1.003703666529496,56932
Carlow,2020-03-22,5.520370165912214,-0.2509259166323785,56932
Carlow,2020-03-29,11.542592165089191,4.014814666117992,56932
Carlow,2020-04-05,39.646294827914986,22.08148066364882,56932
Carlow,2020-04-12,105.63981090222941,37.88981341148863,56932
Carlow,2020-04-19,143.02777248045285,-28.60555449609099,56932
Carlow,2020-04-26,178.4083267256177,-2.0074073330585804,56932
Carlow,2020-05-03,230.34999146851885,16.56111049773628,56932
Carlow,2020-05-10,244.15091688329943,-38.14073932812056,56932
Carlow,2020-05-17,252.18054621553514,-5.771296082544865,56932
Carlow,2020-05-24,263.97406429725686,3.763888749486,56932
Carlow,2020-05-31,282.2916562114199,6.524073832441303,56932
Carlow,2020-06-07,287.5611004606999,-13.048147664883004,56932
Carlow,2020-06-14,294.08517429314173,1.2546295831618295,56932
Carlow,2020-06-21,296.845359376098,-3.763888749485602,56932
Carlow,2020-06-28,296.845359376098,-2.760185082956241,56932
Carlow,2020-07-05,297.59813712599487,0.7527777498968931,56932
Carlow,2020-07-12,300.358322208951,2.007407333059234,56932
Carlow,2020-07-19,303.6203591251717,0.5018518332645954,56932
Carlow,2020-07-26,303.871285041804,-3.011110999588425,56932
Carlow,2020-08-02,307.88609970792214,3.7638887494858295,56932
Carlow,2020-08-09,334.7351727875863,22.834258413546024,56932
Carlow,2020-08-16,367.1046160331626,5.520370165912141,56932
Carlow,2020-08-23,401.48146661179726,2.0074073330583815,56932
Carlow,2020-08-30,419.0462807760637,-16.812036414368208,56932
Carlow,2020-09-06,428.3305396914613,-8.280555248868893,56932
Carlow,2020-09-13,449.91016852184555,12.29536991498668,56932
Carlow,2020-09-20,467.725908602744,-3.7638887494857727,56932
Carlow,2020-09-27,488.3018337665987,2.760185082956184,56932
Carlow,2020-10-04,512.641647679939,3.763888749485602,56932
Carlow,2020-10-11,587.166644919754,50.18518332647483,56932
Carlow,2020-10-18,716.6444179020584,54.95277574248928,56932
